,id,first_name,height_feet,height_inches,last_name,position,weight_pounds,abbreviation,city,conference,division,full_name,name
4251,46405423,Fred,,,Hilton,,,LAC,LA,West,Pacific,LA Clippers,Clippers
4252,46405425,Charlie,,,Yelverton,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4253,46405427,George,,,Trapp,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4254,46405433,Jeff,,,Halliburton,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4255,46405435,Jim,,,McDaniels,,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
4256,46405438,Cliff,,,Meely,,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
4257,46405441,Bob,,,Christian,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4258,46405443,Willie,,,Norwood,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4259,46405444,Jackie,,,Dinkins,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
4260,46405446,Gil,,,McGregor,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4261,46405447,Steve,,,Patterson,,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
4262,46405448,Barry,,,Nelson,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4263,46405449,Kenny,,,McIntosh,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
4264,46405450,Chuck,,,Lowery,,,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4265,46405451,Elmore,,,Smith,,,LAC,LA,West,Pacific,LA Clippers,Clippers
4266,46405452,Howard,,,Porter,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
4267,46405453,Dennis,,,Layton,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4268,46405457,Barry,,,Yates,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4269,46405458,Vic,,,Bartolome,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4270,46399197,Dave,,,Zeller,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4271,46399198,Gary,,,Phillips,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4272,46399199,Robert,,,Nordmann,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4273,46399200,Stacey,,,Arceneaux,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4274,46399201,Johnny,,,Egan,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4275,46399202,Sam,,,Stith,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4276,46399203,Jack,,,Turner,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4277,46400200,Dave,,,DeBusschere,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4278,46400201,Dan,,,Swartz,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4279,46449661,Jordan,,,Sibert,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4280,167,Danilo,6.0,10.0,Gallinari,F,225.0,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4281,178,Eric,6.0,4.0,Gordon,G,215.0,LAC,LA,West,Pacific,LA Clippers,Clippers
4282,21,D.J.,6.0,0.0,Augustin,G,183.0,HOU,Houston,West,Southwest,Houston Rockets,Rockets
4283,666476,Moses,,,Brown,C,,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
4284,27924547,Lindy,,,Waters III,F,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
4285,18677986,Trey,,,Murphy III,F,,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans
4286,17896025,Jaden,,,Springer,G,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4287,17896026,Franz,,,Wagner,F,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
4288,46404337,Rick,,,Roberson,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4289,46404338,Wilmer,,,Hosket,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4290,46404339,Mike,,,Lynn,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4291,46404341,Willie,,,McCarter,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4292,46404342,Johnny,,,Warren,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4293,46404371,Don,,,May,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4294,46405459,Odis,,,Allison,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4295,46409545,Ed,,,Searcy,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4296,46409546,Ken,,,Boyd,,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
4297,46409547,Larry,,,Fogle,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4298,46409548,Ken,,,Mayfield,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4299,46409549,Perry,,,Warbington,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4300,46409550,Greg,,,Lee,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4301,46409551,Stan,,,Washington,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4302,46409552,Roland,,,Taylor,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
4303,46409553,"Ted,",,,Hound,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
4304,46409554,Phil,,,Sellers,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4305,46400202,Enoch,,,Olsen,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4306,46400203,John,,,Barnhill,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4307,46400204,Charles,,,Vaughn,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4308,46400205,John,,,Havlicek,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4309,46400206,Len,,,Chappell,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4310,46400207,Bill,,,Bridges,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4311,46400208,Gene,,,Tormohlen,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4312,46400209,John,,,Rudometkin,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4313,46400210,Ben,,,Warley,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4314,46400211,Bob,,,Duffy,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4315,46400212,Zelmo,,,Beaty,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4316,46400213,Kevin,,,Loughery,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4317,46400214,Charlie,,,Hardnett,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4318,666821,KZ,,,Okpala,F,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4319,46400215,Johnny,,,Cox,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4320,46399187,Donnie,,,Butcher,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4321,47957121,Justin,,,Minaya,F,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4322,46399188,Tom,,,Meschery,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4323,46399189,Wayne,,,Yates,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4324,44477062,Jamaree,,,Bouyea,G,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4325,46399190,Ray,,,Scott,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4326,46399191,Cleo,,,Hill,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4327,46399192,Paul,,,Neumann,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4328,46399193,Ronald,,,Martin,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4329,46399194,Cleveland,,,Buckner,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4330,46399195,Bob,,,Wiesenhahn,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4331,46399196,Al,,,Butler,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4332,46400216,Don,,,Nelson,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4333,46400217,Terry,,,Dischinger,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4334,46400218,Leroy,,,Ellis,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4335,46400219,Wayne,,,Hightower,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4336,46400220,Bill,,,McGill,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4337,46400221,Gene,,,Wiley,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4338,46400222,Chet,,,Walker,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4339,46409555,Ira,,,Terrell,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4340,46409556,William,,,Averitt,,,LAC,LA,West,Pacific,LA Clippers,Clippers
4341,46409557,Chuck,,,Williams,,,LAC,LA,West,Pacific,LA Clippers,Clippers
4342,46409558,Robin,,,Jones,,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4343,46409559,Eddie,,,Owens,,,LAC,LA,West,Pacific,LA Clippers,Clippers
4344,46409560,Luther,,,Burden,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4345,46409561,Monte,,,Towe,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
4346,46409563,Byron,,,Beck,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
4347,46409567,Lou,,,Dampier,,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
4348,46400223,Tom,,,Stith,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4349,46400224,Jack,,,Foley,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4350,46400225,Hubie,,,White,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4351,46400226,Paul,,,Hogue,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4352,46400227,Porter,,,Meriwether,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4353,46400228,Mel,,,Nowell,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4354,46400229,Dan,,,Tieman,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4355,46398679,Jackie,,,Moreland,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4356,46398680,Ron,,,Johnson,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4357,46398681,William,,,Kennedy,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4358,46401761,Jeff,,,Mullins,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4359,219,Al,6.0,10.0,Horford,C-F,245.0,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4360,104,Mike,6.0,1.0,Conley,G,175.0,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
4361,666609,Rui,,,Hachimura,F,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4362,19465326,Jock,,,Landale,C,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4363,166,Wenyen,6.0,9.0,Gabriel,F,205.0,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4364,17895968,Daishen,,,Nix,F,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
4365,17553979,Jonathan,,,Kuminga,F,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4366,3547294,Kenyon,,,Martin Jr.,F,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
4367,46409562,Al,,,Fleming,,,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
4368,46409564,Joe,,,Pace,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4369,46409565,Phil,,,Walker,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4370,3547299,Sam,,,Merrill,G,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
4371,17895983,Ayo,,,Dosunmu,G,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
4372,4197387,Vit,,,Krejci,G,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4373,4197388,Marko,,,Simonovic,C,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
4374,46401242,Jerry,,,Greenspan,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4375,46401243,John,,,Windsor,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4376,46401244,Mel,,,Peterson,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4377,46401245,Jerry,,,Harkness,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4378,46401246,Roger,,,Strickland,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4379,46401247,Larry,,,Jones,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4380,46401248,Emmette,,,Bryant,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4381,46401249,Steve,,,Courtin,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4382,46401250,Lucious,,,Jackson,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4383,46401251,Barry,,,Kramer,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4384,46401252,John,,,Thompson,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4385,46401253,George,,,Wilson,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4386,46401254,Happy,,,Hairston,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4387,46401255,Ron,,,Bonham,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4388,46401256,Gary,,,Bradds,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4389,46401257,Mel,,,Counts,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4390,46401258,Howard,,,Komives,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4391,46401259,Willis,,,Reed,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4392,46401260,Jim,,,Barnes,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4393,46401261,Wali,,,Jones,,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4394,46401262,Mccoy,,,McLemore,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4395,3547301,Jae'Sean,,,Tate,F,,HOU,Houston,West,Southwest,Houston Rockets,Rockets
4396,46401263,Bud,,,Koper,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4397,3547302,Anthony,,,Gill,F,,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4398,17895994,Xavier,,,Sneed,F,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
4399,46401264,Charles,,,Nash,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4400,46401265,Walt,,,Hazzard,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4401,46401266,Joe,,,Caldwell,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4402,46398659,Wayne,,,Stevens,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4403,46398660,Bobby,,,Smith,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4404,46398661,Maury,,,King,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4405,46398662,Jerry,,,West,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4406,38017607,Kevon,,,Harris,G,,ORL,Orlando,East,Southeast,Orlando Magic,Magic
4407,17896027,Ziaire,,,Williams,G-F,,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4408,38017656,Scotty,,,Pippen Jr.,G,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4409,46398663,George,,,Lee,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4410,46398664,Harvey,,,Halbrook,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4411,46398665,Bob,,,Boozer,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4412,46398666,Darrall,,,Imhoff,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4413,46398667,Bob,,,McNeill,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4414,38017694,Jalen,,,Duren,C,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4415,46398668,Thomas,,,Sanders,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4416,46398669,Dave,,,Budd,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4417,46398670,Oscar,,,Robertson,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4418,46398671,Joe,,,Roberts,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4419,46398672,Don,,,Ohl,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4420,46398673,Howie,,,Jolliff,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4421,46398674,Ralph,,,Davis,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4422,46398675,Fred,,,LaCour,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4423,46398676,Alvin,,,Attles,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4424,46398677,Willie,,,Jones,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4425,46398678,Lenny,,,Wilkens,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4426,46394513,Jim,,,Brasco,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4427,46410090,Tom,,,Barker,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4428,283,Brook,7.0,0.0,Lopez,C,270.0,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4429,284,Robin,7.0,0.0,Lopez,C,275.0,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
4430,306,JaVale,7.0,0.0,McGee,C,270.0,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks
4431,33,Nicolas,6.0,8.0,Batum,F-G,200.0,LAC,LA,West,Pacific,LA Clippers,Clippers
4432,46393987,John,,,Pilch,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4433,46393988,Don,,,Savage,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4434,46393989,John,,,McConathy,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4435,46393990,Jerry,,,Fowler,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4436,46393991,Elmer,,,Behnke,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4437,46393992,Zeke,,,Sinicola,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4438,46393993,Paul,,,McConnell,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4439,46393994,Al,,,Masino,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4440,46393995,Gene,,,Rhodes,,,INO,,    ,,Indianapolis Olympians,Indianapolis Olympians
4441,46393996,Robert,,,Zawoluk,,,INO,,    ,,Indianapolis Olympians,Indianapolis Olympians
4442,46393997,Jim,,,Holstein,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4443,46393998,Don,,,Meineke,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4444,46393999,Don,,,Henriksen,,,BAL,,    ,,Baltimore Bullets,Baltimore Bullets
4445,46394000,Dick,,,Bunt,,,BAL,,    ,,Baltimore Bullets,Baltimore Bullets
4446,46394001,Eddie,,,Miller,,,BAL,,    ,,Baltimore Bullets,Baltimore Bullets
4447,46394002,Jim,,,Baechtold,,,BAL,,    ,,Baltimore Bullets,Baltimore Bullets
4448,46394003,Francis,,,Mahoney,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4449,46394004,Bob,,,Priddy,,,BAL,,    ,,Baltimore Bullets,Baltimore Bullets
4450,46394005,Dick,,,Surhoff,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4451,46394006,Bob,,,Lochmueller,,,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4452,46394007,Sherwin,,,Raiken,,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4453,46394008,Danny,,,Finn,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4454,432,Edmond,6.0,6.0,Sumner,G,176.0,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets
4455,66,Dillon,6.0,6.0,Brooks,G-F,220.0,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4456,74,Thomas,6.0,11.0,Bryant,C,248.0,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
4457,330,Monte,6.0,3.0,Morris,G,175.0,WAS,Washington,East,Southeast,Washington Wizards,Wizards
4458,2202,Kobi,,,Simmons,,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
4459,46409568,Butch,,,Feher,,,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4460,46409569,Willie,,,Wise,,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
4461,46409572,Andy,,,Walker,,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
4462,666489,Vlatko,,,Cancar,F,,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
4463,46394009,Jim,,,Mooney,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4464,46394010,Mark,,,Workman,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4465,46394011,Jack,,,McMahon,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4466,46394012,Ralph,,,Polson,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4467,46394013,Bill,,,Mlkvy,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4468,46394014,Gene,,,Conley,,,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4469,46394015,Dick,,,Groat,,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4470,46394016,George,,,McLeod,,,BAL,,    ,,Baltimore Bullets,Baltimore Bullets
4471,46394017,Jack,,,McCloskey,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4472,46394018,Mike,,,O'Neill,,,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
4473,46409573,Mo,,,Howard,,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
4474,46409574,Bo,,,Lamar,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4475,46409576,Henry,,,Ward,,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
4476,46409577,Johnny,,,Neumann,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4477,46409580,Phil,,,Hicks,,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
4478,46409584,Marv,,,Roberts,,,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4479,46409588,George,,,Karl,,,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs
4480,46409593,Mike,,,Barr,,,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings
4481,46409595,Marshall,,,Rogers,,,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors
4482,666767,Jordan,,,McLaughlin,G,,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves
4483,1603383,Gabe,,,Vincent,G,,MIA,Miami,East,Southeast,Miami Heat,Heat
4484,147,Drew,6.0,10.0,Eubanks,F,245.0,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4485,666925,Juan,,,Toscano-Anderson,F,,UTA,Utah,West,Northwest,Utah Jazz,Jazz
4486,3092,Haywood,6.0,7.0,Highsmith,,220.0,MIA,Miami,East,Southeast,Miami Heat,Heat
4487,666511,Amir,,,Coffey,G,,LAC,LA,West,Pacific,LA Clippers,Clippers
4488,3547163,Mamadi,,,Diakite,F,,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
4489,44477024,Stanley,,,Umude,G,,DET,Detroit,East,Central,Detroit Pistons,Pistons
4490,48248491,Chance,,,Comanche,C,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4491,3547289,Skylar,,,Mays,G,,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4492,666675,DaQuan,,,Jeffries,F,,NYK,New York,East,Atlantic,New York Knicks,Knicks
4493,666743,Terance,,,Mann,G,,LAC,LA,West,Pacific,LA Clippers,Clippers
4494,38017507,Andrew,,,Nembhard,G-F,,IND,Indiana,East,Central,Indiana Pacers,Pacers
4495,24102469,Malcolm,,,Hill,F,,CHI,Chicago,East,Central,Chicago Bulls,Bulls
4496,211,George,6.0,3.0,Hill,G,188.0,IND,Indiana,East,Central,Indiana Pacers,Pacers
4497,250,DeAndre,6.0,11.0,Jordan,C,265.0,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets
4498,136,Goran,6.0,3.0,Dragic,G,190.0,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks
4499,189,Blake,6.0,10.0,Griffin,F,250.0,BOS,Boston,East,Atlantic,Boston Celtics,Celtics
4500,192,James,6.0,5.0,Harden,G,220.0,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers
4501,404,Ricky,6.0,4.0,Rubio,G,190.0,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers
4502,231,Jaren,6.0,11.0,Jackson Jr.,F-C,242.0,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies
4503,259,Kevin,6.0,9.0,Knox,F,215.0,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4504,666748,Cody,,,Martin,F,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
4505,399,Mitchell,7.0,1.0,Robinson,C,240.0,NYK,New York,East,Atlantic,New York Knicks,Knicks
4506,413,Collin,6.0,2.0,Sexton,G,190.0,UTA,Utah,West,Northwest,Utah Jazz,Jazz
4507,414,Landry,6.0,5.0,Shamet,G,188.0,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns
4508,419,Anfernee,6.0,4.0,Simons,G,185.0,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers
4509,3089,Gary,6.0,6.0,Trent Jr.,,205.0,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors
4510,457,Jarred,6.0,9.0,Vanderbilt,F,214.0,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4511,462,Moritz,6.0,11.0,Wagner,C,245.0,ORL,Orlando,East,Southeast,Orlando Magic,Magic
4512,464,Lonnie,6.0,5.0,Walker IV,G,205.0,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers
4513,666950,P.J.,,,Washington,F,,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets
4514,480,Kenrich,6.0,7.0,Williams,G-F,210.0,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder
4515,490,Trae,6.0,2.0,Young,G,180.0,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks
